,date,cases_new,cases_import,cases_recovered,predict_cases,active_cases,rtk-ag,pcr,daily_positivity_rate,new_cases_Johor,active_case_Johor,new_cases_Kedah,active_case_Kedah,new_cases_Kelantan,active_case_Kelantan,new_cases_Melaka,active_case_Melaka,new_cases_Negeri Sembilan,active_case_Negeri Sembilan,new_cases_Pahang,active_case_Pahang,new_cases_Perak,active_case_Perak,new_cases_Perlis,active_case_Perlis,new_cases_Pulau Pinang,active_case_Pulau Pinang,new_cases_Sabah,active_case_Sabah,new_cases_Sarawak,active_case_Sarawak,new_cases_Selangor,active_case_Selangor,new_cases_Terengganu,active_case_Terengganu,new_cases_W.P. Kuala Lumpur,active_case_W.P. Kuala Lumpur,new_cases_W.P. Labuan,active_case_W.P. Labuan,new_cases_W.P. Putrajaya,active_case_W.P. Putrajaya
460,2021-04-29,3332,9,1943,3788,29586,27299,53799,4.11,207,2274,105,632,401,5065,43,353,111,689,92,521,91,543,1,10,158,1074,131,1490,522,5301,1083,7759,19,225,359,3524,0,27,9,99
461,2021-04-30,3788,2,2640,2881,30734,32046,50096,4.61,160,2321,136,725,464,5279,55,366,136,770,54,532,118,599,5,13,250,1269,89,1417,760,5187,1265,8301,37,224,255,3617,2,25,2,89
462,2021-05-01,2881,16,2462,3418,31153,18496,44204,4.59,310,2529,111,785,442,5510,54,365,89,779,47,545,64,606,0,12,133,1233,64,1388,445,5065,759,8357,42,261,315,3613,3,26,3,79
463,2021-05-02,3418,10,2698,2500,31873,18291,38880,5.98,213,2331,101,824,400,5362,61,396,73,795,45,562,77,648,4,16,145,1245,115,1409,587,5186,1200,8919,184,437,198,3629,7,31,8,83
464,2021-05-03,2500,4,2068,3120,32305,35749,38684,3.36,205,2462,103,855,401,5569,95,458,97,826,55,604,59,649,0,15,194,1340,57,1361,356,5082,637,8884,38,462,200,3626,0,30,3,82
465,2021-05-04,3120,6,2334,3744,33091,36176,57895,3.32,336,2727,155,943,296,5332,52,473,95,892,41,626,117,719,0,14,167,1429,89,1341,620,5313,675,8991,53,497,408,3673,5,34,11,87
466,2021-05-05,3744,7,2304,3551,34531,34745,59389,3.98,292,2749,124,986,480,5321,43,493,76,948,49,603,65,731,1,13,195,1534,50,1318,419,5314,1548,9963,73,555,313,3868,5,39,11,96
467,2021-05-06,3551,16,2709,4498,35373,33154,59278,3.84,258,2856,112,967,326,5151,82,544,85,958,97,672,137,838,3,14,305,1633,69,1246,391,5250,1137,10495,58,560,477,4050,2,38,12,101
468,2021-05-07,4498,5,3449,4519,36422,32837,54540,5.15,327,2961,209,1099,297,4746,74,582,188,1064,78,707,148,912,4,18,313,1775,153,1288,750,5297,1424,11045,87,616,436,4178,2,34,8,100
469,2021-05-08,4519,5,2719,3733,38222,28286,51683,5.65,288,3176,183,1180,373,4854,100,630,98,1047,99,787,108,965,1,17,363,2060,63,1253,479,5250,1722,11722,71,660,557,4482,2,36,12,103
470,2021-05-09,3733,6,3211,3807,38744,21600,45496,5.56,365,3260,176,1253,254,4571,66,635,205,1192,100,855,80,906,1,18,280,2209,61,1243,454,4984,1278,12205,49,677,338,4573,6,42,20,121
471,2021-05-10,3807,5,3454,3973,39097,25101,38398,6.0,257,3151,224,1371,329,4517,88,673,144,1229,77,905,119,978,3,21,245,2263,96,1237,649,5034,1149,12354,93,600,320,4609,3,38,11,117
472,2021-05-11,3973,5,2848,4765,40222,42933,59519,3.88,384,3304,174,1491,321,4338,79,729,126,1296,85,957,140,1008,0,21,187,2280,50,1196,512,5038,1328,12990,93,657,483,4770,3,36,8,111
473,2021-05-12,4765,7,3124,4855,41863,29418,54272,5.69,348,3475,226,1490,297,4258,110,800,122,1342,63,1004,172,1095,1,19,259,2291,70,1210,405,4908,2082,14256,60,676,540,4897,6,39,4,103
474,2021-05-13,4855,3,3347,4113,43371,10966,44060,8.82,467,3664,193,1588,339,4302,67,813,100,1346,56,972,302,1363,0,17,395,2375,76,1235,395,4767,1783,14980,148,753,521,5056,4,38,9,102
475,2021-05-14,4113,1,4190,4140,43294,14196,33029,8.71,335,3800,228,1678,371,4189,107,867,124,1381,178,1097,147,1366,5,18,266,2194,53,1189,533,4719,1269,14743,165,846,306,5051,6,42,20,114
476,2021-05-15,4140,9,3432,3780,44002,26185,37043,6.55,433,3903,239,1791,109,3719,97,886,190,1454,116,1166,182,1445,2,20,338,2335,60,1148,324,4722,1507,15217,119,897,398,5129,3,45,23,125
477,2021-05-16,3780,2,3990,4446,43792,26300,41495,5.58,224,3849,363,2010,357,3765,122,926,70,1412,159,1276,115,1459,2,17,187,2395,87,1187,405,4600,1275,14759,58,883,342,5092,7,50,7,112
478,2021-05-17,4446,3,2784,4865,45454,49872,45115,4.68,391,4035,236,2072,343,3731,80,949,243,1547,139,1357,203,1498,0,16,159,2260,60,1143,433,4604,1650,15810,201,1008,297,5256,0,46,11,122
479,2021-05-18,4865,5,3497,6075,46822,50686,63638,4.26,407,4097,244,2112,406,3892,127,975,149,1570,152,1470,160,1540,2,16,220,2240,95,1127,512,4578,1743,16610,156,1092,477,5329,6,52,9,122
480,2021-05-19,6075,3,3516,6806,49381,53917,66368,5.05,699,4459,445,2477,441,4011,122,1050,189,1697,150,1567,220,1574,6,22,183,2180,160,1220,323,4556,2251,17464,203,1260,660,5669,14,58,9,117
481,2021-05-20,6806,2,3916,6493,52271,49746,71184,5.63,615,4807,417,2571,426,4078,212,1173,291,1870,157,1625,248,1730,8,30,362,2308,245,1420,608,4690,2277,18533,233,1379,655,5842,17,71,35,144
482,2021-05-21,6493,2,4508,6320,54256,51335,74852,5.15,406,4884,434,2835,467,4292,165,1248,370,2039,161,1710,382,1973,3,29,302,2330,144,1502,612,4795,2163,18890,139,1434,641,5991,84,146,20,158
483,2021-05-22,6320,3,4694,6976,55882,43315,73542,5.41,477,5083,301,2919,613,4592,175,1337,396,2341,227,1832,276,1950,18,44,359,2344,189,1636,749,5108,1647,18782,185,1524,654,6058,36,174,18,158
484,2021-05-23,6976,9,3587,6509,59271,45347,65498,6.29,549,5323,422,3133,626,4854,209,1451,434,2584,263,2009,279,2093,8,50,372,2640,136,1723,663,5409,2235,19712,266,1738,447,6176,37,206,30,170
485,2021-05-24,6509,26,3452,7289,62328,57969,53394,5.84,468,5555,348,3281,451,5161,329,1704,329,2775,257,2195,231,2183,7,57,384,2633,184,1820,530,5582,2049,20569,263,1895,468,6351,171,367,40,200
486,2021-05-25,7289,4,3789,7478,65828,55202,73659,5.66,664,5808,336,3529,425,5284,258,1907,410,3058,211,2294,218,2256,8,63,380,2748,266,1997,513,5599,2642,22060,268,2110,604,6474,63,430,23,211
487,2021-05-26,7478,5,4665,7857,68641,45377,77042,6.11,587,6005,542,3638,547,5479,230,2022,370,3315,171,2400,264,2315,8,69,420,2997,229,2145,640,5779,2455,22820,177,2224,760,6729,49,471,29,233
488,2021-05-27,7857,9,4598,8290,71900,54957,68535,6.36,549,6195,441,3752,754,5860,234,2198,353,3510,238,2581,228,2415,6,72,365,3116,217,2228,772,6183,2675,24039,282,2048,561,6822,170,640,12,241
489,2021-05-28,8290,2,4814,9020,75376,54953,78959,6.19,762,6617,544,3923,851,6266,380,2497,520,3854,254,2668,405,2594,8,77,421,3351,308,2400,698,6291,2052,24596,207,2104,830,7236,6,643,44,259
490,2021-05-29,9020,6,5527,6999,78869,45588,72827,7.62,468,6637,468,3969,907,6677,340,2768,898,4445,216,2749,272,2592,19,93,345,3486,265,2512,726,6461,2836,25633,189,2144,789,7553,253,884,29,266
491,2021-05-30,6999,4,5121,6824,80747,34277,61870,7.28,433,6732,422,4059,612,6708,202,2895,468,4648,239,2826,212,2508,7,82,248,3405,190,2571,513,6348,2477,26634,214,2284,616,7768,133,1017,13,262
492,2021-05-31,6824,3,5251,7105,82320,48601,58736,6.36,489,6790,464,4141,695,6845,352,3162,253,4723,219,3032,255,2656,12,87,328,3293,207,2547,654,6531,2111,27022,204,2254,387,7788,166,1182,28,267
493,2021-06-01,7105,2,6083,7703,83342,43798,68121,6.35,431,6831,236,3945,531,6923,249,3280,397,4706,190,2947,387,2648,0,85,400,3362,318,2666,703,6680,2068,27379,198,2249,817,8077,162,1300,18,264
494,2021-06-02,7703,2,5777,8209,85268,48417,66814,6.68,554,6859,283,3772,541,7123,209,3398,586,5090,237,3036,224,2682,7,83,407,3463,254,2707,588,6812,2728,28023,224,2357,701,8177,159,1439,1,247
495,2021-06-03,8209,64,7049,7748,86428,46266,65494,7.35,752,6919,373,3684,414,7029,322,3559,576,5354,135,3021,384,2637,5,82,303,3268,203,2709,594,6803,3125,29036,127,2212,801,8379,62,1495,33,241
496,2021-06-04,7748,2,6624,7452,87552,42625,67752,7.02,446,6958,263,3521,286,6840,234,3682,709,5526,146,2994,371,2759,8,88,376,3164,287,2751,706,6818,2612,29719,203,2212,851,8646,230,1642,20,232
497,2021-06-05,7452,8,6105,6241,88899,38952,59354,7.58,412,6943,263,3382,312,6183,206,3732,843,5852,286,3052,252,2788,4,81,370,3448,259,2815,651,6887,2509,30716,190,2257,678,8723,205,1807,12,233
498,2021-06-06,6241,14,5133,5271,90007,34234,52005,7.24,565,7102,125,3435,270,6056,225,3763,556,5991,155,2967,174,2769,2,71,271,3518,305,2912,600,7320,2178,30861,158,2347,415,8707,212,1952,30,236
499,2021-06-07,5271,14,7548,5566,87730,34761,45405,6.58,355,6849,194,3097,341,5962,178,3607,571,6165,99,2806,177,2522,1,68,153,3192,336,2992,703,7000,1374,30285,117,2239,455,8697,209,2033,8,216
500,2021-06-08,5566,4,6962,6239,86334,47625,46981,5.88,456,6759,148,2926,204,5736,314,3656,505,6240,157,2744,225,2445,1,63,185,3149,350,3027,707,7129,1524,29506,106,1945,466,8598,191,2182,27,229
501,2021-06-09,6239,11,7386,5671,85187,44620,61250,5.89,468,6690,135,2662,340,5498,150,3588,507,6325,232,2806,175,2356,4,59,194,2953,232,2985,419,6953,2291,29445,171,1902,704,8522,200,2222,17,221
502,2021-06-10,5671,8,7325,6849,83533,45147,56671,5.57,524,6582,309,2833,262,5034,184,3542,593,6649,112,2631,143,2270,3,60,166,2756,233,3006,631,6882,1510,28453,108,1732,769,8703,106,2179,18,221
503,2021-06-11,6849,4,7749,5793,82633,40195,56592,7.08,426,6321,161,2411,248,4668,170,3339,685,6769,89,2448,161,2183,2,53,205,2627,309,3081,699,6941,2558,28878,66,1671,884,8775,176,2272,10,196
504,2021-06-12,5793,6,8334,5304,80092,35763,51584,6.63,504,6431,171,2319,337,4431,178,3182,618,6539,121,2356,218,2020,5,49,198,2276,378,3249,569,7037,1582,27740,82,1371,559,8577,250,2314,23,201
505,2021-06-13,5304,5,8163,4949,77233,30644,42118,7.29,363,6361,301,2315,179,3232,145,3136,331,6342,78,2099,121,1895,5,47,256,2347,335,3255,544,6872,1973,27255,46,1071,462,8427,158,2386,7,193
506,2021-06-14,4949,6,6588,5419,75594,42227,38831,6.11,430,6325,199,2310,214,3149,119,2890,323,6318,61,1959,136,1829,1,40,214,2016,273,3138,744,7048,1523,26586,86,977,503,8511,113,2320,10,178
507,2021-06-15,5419,6,6831,5150,74182,38704,49996,6.11,366,6320,252,2203,245,3157,155,2609,396,6361,32,1753,68,1639,1,38,124,1827,230,3079,718,7011,1996,26519,43,825,650,8392,138,2289,5,160
508,2021-06-16,5150,3,7240,5738,72092,37642,41190,6.53,392,6114,228,2218,230,3070,152,2479,607,6332,57,1414,66,1397,8,42,99,1681,184,3038,570,6967,1914,26015,56,744,480,8190,101,2228,6,163
509,2021-06-17,5738,3,7530,6440,70300,37444,49978,6.56,449,5860,197,2157,154,2741,184,2353,1086,7028,54,1336,30,1262,0,42,97,1505,248,2936,559,6985,1858,25004,77,704,641,8032,97,2215,7,140
510,2021-06-18,6440,5,6861,5911,69879,36529,53170,7.18,592,6025,159,2150,200,2690,223,2354,870,7230,79,1269,357,1491,2,38,122,1479,199,2882,536,6746,2095,24498,32,655,816,8024,152,2217,6,131
511,2021-06-19,5911,1,6918,5293,68872,31096,51055,7.2,498,6150,204,2158,223,2587,134,2287,770,7252,56,1113,245,1564,0,37,167,1570,201,2705,569,6652,2111,24133,62,635,483,7812,185,2097,3,120
512,2021-06-20,5293,7,5941,4611,68224,26724,37104,8.29,627,6238,170,2175,167,2480,183,2268,693,7401,77,1006,205,1643,2,36,114,1552,163,2623,661,6696,1680,23623,12,565,379,7757,156,2062,4,99
513,2021-06-21,4611,8,5439,4743,67396,38055,35192,6.3,314,6238,182,2182,219,2405,205,2182,437,7267,50,889,453,1846,0,34,84,1468,166,2529,682,6833,1346,23338,18,520,310,7616,130,1950,15,99
514,2021-06-22,4743,2,5557,5244,66582,35009,47248,5.77,239,6024,142,2145,165,2349,167,1819,585,7344,131,892,68,1786,2,35,195,1227,193,2403,507,6584,1566,23673,37,453,635,7864,104,1886,7,98
515,2021-06-23,5244,7,6372,5841,65454,33567,48172,6.42,282,5879,189,2137,81,2122,180,1932,677,7495,245,1053,75,1794,1,31,159,1287,129,2195,577,6452,2001,23149,27,418,531,7625,77,1789,13,96
516,2021-06-24,5841,8,5411,5812,65884,33132,44281,7.55,346,5713,271,2165,135,1994,247,2004,781,7759,162,1130,120,1818,5,33,108,1252,203,2178,581,6477,2072,23548,29,393,552,7479,212,1836,17,105
517,2021-06-25,5812,32,6775,5803,64921,32949,47610,7.21,196,5504,186,2129,98,1898,223,2158,658,7684,139,1198,72,1671,0,28,270,1308,156,2061,673,6440,2187,23150,46,379,771,7378,123,1823,14,112
518,2021-06-26,5803,10,5193,5586,65531,29719,43672,7.91,329,5385,186,2125,103,1791,355,2417,741,7765,220,1386,137,1535,4,27,160,1425,189,2108,491,6334,2108,23510,29,370,628,7469,99,1762,24,122
519,2021-06-27,5586,3,4777,5218,66340,23627,39964,8.78,312,5343,129,2037,133,1755,380,2663,501,7874,118,1473,229,1694,0,27,138,1355,190,2146,513,6370,2212,23765,16,334,628,7630,83,1752,4,122
520,2021-06-28,5218,7,4744,6437,66814,37719,36384,7.04,243,5172,194,2056,101,1671,183,2685,629,8098,111,1580,400,1888,5,32,88,1311,258,2236,409,6093,1989,24248,23,334,469,7605,108,1689,8,116
521,2021-06-29,6437,14,5298,6276,67953,37271,53870,7.06,271,5139,284,2131,131,1627,252,2812,700,8336,250,1818,184,1954,0,29,115,1317,178,2195,242,5621,2299,24508,21,334,1361,8380,117,1614,32,138
522,2021-06-30,6276,16,4929,6988,69300,43012,54524,6.43,299,5047,226,2188,159,1609,223,2970,644,8350,210,1957,137,1881,5,30,131,1305,242,2251,376,5458,2836,25637,20,313,625,8458,132,1700,11,146
523,2021-07-01,6988,5,5580,6982,70708,43219,54811,7.13,270,4956,250,2252,108,1509,311,2964,692,8159,195,2133,149,1932,1,31,174,1375,232,2295,544,5415,2885,26693,50,331,988,8745,129,1773,10,145
524,2021-07-02,6982,3,6278,6658,71412,40860,55642,7.24,517,4889,257,2308,129,1551,202,2952,606,7756,329,2394,182,1996,0,30,351,1524,230,2360,440,5321,2907,27563,44,361,637,8493,131,1768,20,146
525,2021-07-03,6658,11,5677,6045,72393,30817,55023,7.76,414,4806,145,2227,89,1487,345,3198,699,7704,200,2517,101,2007,2,31,142,1662,322,2534,361,5015,3047,28388,51,374,616,8597,108,1692,16,154
